ENSG_ID	AltIso_heart	AltIso_brain
19751	ENSG00000208121	0	0
19752	ENSG00000208122	0	0
19753	ENSG00000208123	0	0
19754	ENSG00000208124	0	0
19755	ENSG00000208126	0	0
19756	ENSG00000208127	0	0
19757	ENSG00000208128	0	0
19758	ENSG00000208129	0	0
19759	ENSG00000208130	0	0
19760	ENSG00000208131	0	0.56
19761	ENSG00000208132	0	0
19762	ENSG00000208133	0	0
19763	ENSG00000208134	0	0
19764	ENSG00000208135	0	0
19765	ENSG00000208137	0	0
19766	ENSG00000208138	7.23	1.87
19767	ENSG00000208139	0	0.88
19768	ENSG00000208140	0	0
19769	ENSG00000208142	0	0
19770	ENSG00000208143	0	0
19771	ENSG00000208144	0	0
19772	ENSG00000208145	0	0
19773	ENSG00000208146	0	0
19774	ENSG00000208147	0	0
19775	ENSG00000208148	0	0
19776	ENSG00000208149	0	0
19777	ENSG00000208150	0	0
19778	ENSG00000208151	0.66	0
19779	ENSG00000208152	0	0
19780	ENSG00000208153	0	0
19781	ENSG00000208155	0	0
19782	ENSG00000208156	0	0
19783	ENSG00000208157	0	0
19784	ENSG00000208158	0	12.62
19785	ENSG00000208159	0.7	0
19786	ENSG00000208160	0	0
19787	ENSG00000208161	0	0
19788	ENSG00000208162	0	0
19789	ENSG00000208163	0	0
19790	ENSG00000208165	0	0
19791	ENSG00000208167	0	0
19792	ENSG00000208170	0	0
19793	ENSG00000208171	0	0
19794	ENSG00000208172	0	0
19795	ENSG00000208175	12.23	10.09
19796	ENSG00000208176	2791.59	525.89
19797	ENSG00000208177	0	0
19798	ENSG00000208178	0	0
19799	ENSG00000208179	0	0.4
19800	ENSG00000208180	0	0
19801	ENSG00000208181	0	0
19802	ENSG00000208183	0	0
19803	ENSG00000208184	0	0
19804	ENSG00000208185	0	0
19805	ENSG00000208186	0	0
19806	ENSG00000208189	0	0
19807	ENSG00000208190	0	0
19808	ENSG00000208191	0	0
19809	ENSG00000208192	0	0
19810	ENSG00000208193	0	0
19811	ENSG00000208194	0	0
19812	ENSG00000208195	0	0
19813	ENSG00000208196	0	0
19814	ENSG00000208197	0	0
19815	ENSG00000208199	0	0
19816	ENSG00000208200	0	0
19817	ENSG00000208201	0	0
19818	ENSG00000208202	0	0
19819	ENSG00000208203	0	0
19820	ENSG00000208204	0	0
19821	ENSG00000208205	0	0
19822	ENSG00000208206	0	0
19823	ENSG00000208207	0	0
19824	ENSG00000208208	0	0
19825	ENSG00000208209	0	0
19826	ENSG00000208210	0	0
19827	ENSG00000208211	0	0
19828	ENSG00000208212	0	0
19829	ENSG00000208213	0	0
19830	ENSG00000208214	0	0
19831	ENSG00000208216	0	0
19832	ENSG00000208217	0	0
19833	ENSG00000208218	0	0
19834	ENSG00000208219	0	0
19835	ENSG00000208220	0	0
19836	ENSG00000208221	0	0
19837	ENSG00000208222	0	0
19838	ENSG00000208224	0	0
19839	ENSG00000208225	0	0
19840	ENSG00000208226	0	0
19841	ENSG00000208227	0	0
19842	ENSG00000208228	0	0
19843	ENSG00000208229	0	0
19844	ENSG00000208230	0	0
19845	ENSG00000208231	0	0
19846	ENSG00000208232	0	0
19847	ENSG00000208233	0	0
19848	ENSG00000208234	0	0
19849	ENSG00000208235	0	0
19850	ENSG00000208236	195.27	14.92
19851	ENSG00000208237	0	0
19852	ENSG00000208239	0	0
19853	ENSG00000208240	0	0
19854	ENSG00000208241	0	0
19855	ENSG00000208242	0	0
19856	ENSG00000208243	0	0
19857	ENSG00000208244	0	0
19858	ENSG00000208245	0	0
19859	ENSG00000208246	0	0
19860	ENSG00000208247	0	0
19861	ENSG00000208248	0	0
19862	ENSG00000208251	0	0
19863	ENSG00000208252	0	0
19864	ENSG00000208253	0	0
19865	ENSG00000208254	0	0
19866	ENSG00000208255	0	0
19867	ENSG00000208256	0	0
19868	ENSG00000208257	1.14	0.78
19869	ENSG00000208258	0	0
19870	ENSG00000208259	0	0
19871	ENSG00000208260	0	0
19872	ENSG00000208261	0	0
19873	ENSG00000208263	0	0
19874	ENSG00000208264	0	0
19875	ENSG00000208265	0	0
19876	ENSG00000208266	0	0
19877	ENSG00000208267	0	0
19878	ENSG00000208268	0	0
19879	ENSG00000208269	0	0
19880	ENSG00000208270	0	0
19881	ENSG00000208271	0	0
19882	ENSG00000208272	0	0
19883	ENSG00000208273	3.08	0
19884	ENSG00000208274	0	0
19885	ENSG00000208275	0	0
19886	ENSG00000208276	0	0
19887	ENSG00000208277	0	0
19888	ENSG00000208278	0	0
19889	ENSG00000208279	0	0
19890	ENSG00000208280	0	0
19891	ENSG00000208281	0	0
19892	ENSG00000208282	4.16	0
19893	ENSG00000208283	3.23	1.48
19894	ENSG00000208284	2.77	2.86
19895	ENSG00000208285	0	0
19896	ENSG00000208286	1708.45	64.35
19897	ENSG00000208287	0	0
19898	ENSG00000208289	0	0
19899	ENSG00000208290	15.99	9.9
19900	ENSG00000208291	0	0
19901	ENSG00000208292	0	0
19902	ENSG00000208293	0	0
19903	ENSG00000208294	0	0
19904	ENSG00000208295	0	0
19905	ENSG00000208297	0	0
19906	ENSG00000208298	0	0
19907	ENSG00000208301	0	0
19908	ENSG00000208302	0	0
19909	ENSG00000208303	0	0
19910	ENSG00000208304	0	0
19911	ENSG00000208305	0	0
19912	ENSG00000208307	0	0
19913	ENSG00000208309	0	0
19914	ENSG00000208310	0	0
19915	ENSG00000208311	0	0
19916	ENSG00000208312	0	0
19917	ENSG00000208315	0	0
19918	ENSG00000208316	0	0
19919	ENSG00000208317	0	0
19920	ENSG00000208318	0	0
19921	ENSG00000208319	0.33	0.68
19922	ENSG00000208320	0	0
19923	ENSG00000208321	0	0
19924	ENSG00000208322	0	0
19925	ENSG00000208323	0	0
19926	ENSG00000208324	0	0
19927	ENSG00000208325	0	0
19928	ENSG00000208326	0	0
19929	ENSG00000208327	0	0
19930	ENSG00000208328	0	0
19931	ENSG00000208329	0	0
19932	ENSG00000208331	0	0
19933	ENSG00000208332	0	0
19934	ENSG00000208333	0	0
19935	ENSG00000208334	0	0
19936	ENSG00000208336	0	0
19937	ENSG00000208337	0	0
19938	ENSG00000208338	0	0
19939	ENSG00000208339	0	0
19940	ENSG00000208343	0	0
19941	ENSG00000208348	0	0
19942	ENSG00000208349	21.46	2.77
19943	ENSG00000208350	0	0
19944	ENSG00000208351	0	0
19945	ENSG00000208352	0	0
19946	ENSG00000208354	0	0
19947	ENSG00000208355	2.45	0
19948	ENSG00000208356	0	0
19949	ENSG00000208357	0	0
19950	ENSG00000208359	0	0
19951	ENSG00000208360	0	0
19952	ENSG00000208361	0	0
19953	ENSG00000208362	0	0.37
19954	ENSG00000208363	0	1.3
19955	ENSG00000208364	0	0
19956	ENSG00000208366	0	0
19957	ENSG00000208367	0	0
19958	ENSG00000208368	0	0
19959	ENSG00000208369	0	0
19960	ENSG00000208370	0	0
19961	ENSG00000208371	0	0
19962	ENSG00000208372	0	0
19963	ENSG00000208373	0	1.23
19964	ENSG00000208374	0	0
19965	ENSG00000208376	0	0
19966	ENSG00000208377	0	0
19967	ENSG00000208378	0	0.4
19968	ENSG00000208379	0	0
19969	ENSG00000208380	0.42	0
19970	ENSG00000208381	0	0
19971	ENSG00000208382	0	0
19972	ENSG00000208383	0	0.4
19973	ENSG00000208384	0	0
19974	ENSG00000208385	0	0
19975	ENSG00000208386	0	0
19976	ENSG00000208388	0	0
19977	ENSG00000208390	0	0
19978	ENSG00000208391	0	0
19979	ENSG00000208393	0	0
19980	ENSG00000208394	0	0
19981	ENSG00000208395	0	0
19982	ENSG00000208396	0	0
19983	ENSG00000208397	0	0
19984	ENSG00000208398	0	0
19985	ENSG00000208399	0	0
19986	ENSG00000208400	0	0
19987	ENSG00000208401	0	0
19988	ENSG00000208402	0	0
19989	ENSG00000208403	0	0
19990	ENSG00000208406	0	0
19991	ENSG00000208407	0	0
19992	ENSG00000208408	0	0
19993	ENSG00000208409	0	0
19994	ENSG00000208410	0	0
19995	ENSG00000208411	0	0
19996	ENSG00000208414	0	0
19997	ENSG00000208415	0	0
19998	ENSG00000208416	6.4	0
19999	ENSG00000208417	8.11	0
20000	ENSG00000208418	0	0
20001	ENSG00000208419	0	0
20002	ENSG00000208420	0	0
20003	ENSG00000208422	0	0
20004	ENSG00000208423	0	0
20005	ENSG00000208424	0	0
20006	ENSG00000208425	0	0
20007	ENSG00000208426	0	0
20008	ENSG00000208427	0	0
20009	ENSG00000208430	0	0
20010	ENSG00000208431	0	0
20011	ENSG00000208432	0	0
20012	ENSG00000208433	0	0
20013	ENSG00000208434	0	0
20014	ENSG00000208435	0	0
20015	ENSG00000208439	0	0
20016	ENSG00000208440	0	0
20017	ENSG00000208441	0	0
20018	ENSG00000208442	0	0
20019	ENSG00000208443	0	0
20020	ENSG00000208445	0	0
20021	ENSG00000208446	5.12	0
20022	ENSG00000208447	0	0
20023	ENSG00000208449	0	0
20024	ENSG00000208450	0	0
20025	ENSG00000208452	0	0
20026	ENSG00000208453	0	0
20027	ENSG00000208454	0	0
20028	ENSG00000208455	0	0
20029	ENSG00000208456	0	0
20030	ENSG00000208457	0.38	0
20031	ENSG00000208458	0	0
20032	ENSG00000208459	0	0
20033	ENSG00000208460	0	0
20034	ENSG00000208461	0	0
20035	ENSG00000208462	0	0
20036	ENSG00000208463	0	0
20037	ENSG00000208464	0	0
20038	ENSG00000208465	0	0
20039	ENSG00000208466	0	0
20040	ENSG00000208467	0	0
20041	ENSG00000208468	0	0
20042	ENSG00000208469	55.45	0
20043	ENSG00000208470	0	0
20044	ENSG00000208471	0	0
20045	ENSG00000208472	0	0
20046	ENSG00000208473	0	1.24
20047	ENSG00000208474	0	0
20048	ENSG00000208477	0	0
20049	ENSG00000208478	0	0
20050	ENSG00000208479	0	0
20051	ENSG00000208480	0	0
20052	ENSG00000208481	0	0
20053	ENSG00000208482	0	0
20054	ENSG00000208483	0	0
20055	ENSG00000208484	0	0
20056	ENSG00000208485	0	0
20057	ENSG00000208486	0	0
20058	ENSG00000208488	0	0
20059	ENSG00000208489	0	0
20060	ENSG00000208490	0	0
20061	ENSG00000208491	0	0
20062	ENSG00000208492	0	0
20063	ENSG00000208493	0	0
20064	ENSG00000208494	0	0
20065	ENSG00000208495	0	0
20066	ENSG00000208497	0	0
20067	ENSG00000208498	0	0
20068	ENSG00000208499	0	0
20069	ENSG00000208500	0	0
20070	ENSG00000208501	0	0
20071	ENSG00000208503	0	0
20072	ENSG00000208504	0	0
20073	ENSG00000208507	0	0
20074	ENSG00000208508	0	0
20075	ENSG00000208509	0	0
20076	ENSG00000208510	0.45	1.41
20077	ENSG00000208511	0	0
20078	ENSG00000208512	0	0
20079	ENSG00000208513	0	0
20080	ENSG00000208514	0	0
20081	ENSG00000208515	0	0
20082	ENSG00000208516	1.83	0.94
20083	ENSG00000208517	0	0
20084	ENSG00000208518	0	0
20085	ENSG00000208520	0	0
20086	ENSG00000208521	0.43	0.44
20087	ENSG00000208522	0	0
20088	ENSG00000208523	0	0
20089	ENSG00000208524	0	0
20090	ENSG00000208525	0	0
20091	ENSG00000208526	0	0
20092	ENSG00000208527	0	0
20093	ENSG00000208528	0	0
20094	ENSG00000208529	0	0
20095	ENSG00000208531	0	0
20096	ENSG00000208533	0	0
20097	ENSG00000208534	0	0
20098	ENSG00000208535	0	0
20099	ENSG00000208536	0	0
20100	ENSG00000208537	0	0
20101	ENSG00000208538	0	0
20102	ENSG00000208539	0	0
20103	ENSG00000208540	0	0
20104	ENSG00000208541	0	0
20105	ENSG00000208542	0	0
20106	ENSG00000208543	0	0
20107	ENSG00000208544	0	0
20108	ENSG00000208545	0	0
20109	ENSG00000208546	0	0
20110	ENSG00000208548	0	0
20111	ENSG00000208549	0	0.84
20112	ENSG00000208550	0	0
20113	ENSG00000208551	0	0
20114	ENSG00000208552	0	0
20115	ENSG00000208554	0	0
20116	ENSG00000208555	0	0
20117	ENSG00000208557	0	0
20118	ENSG00000208558	0	0
20119	ENSG00000208559	0	0
20120	ENSG00000208561	0	0
20121	ENSG00000208562	0	0
20122	ENSG00000208563	0	0
20123	ENSG00000208564	0	0
20124	ENSG00000208565	0	0
20125	ENSG00000208566	0	0
20126	ENSG00000208567	0	0
20127	ENSG00000208568	0	0
20128	ENSG00000208569	0	0
20129	ENSG00000208570	0	0
20130	ENSG00000208572	0	0
20131	ENSG00000208573	0	0
20132	ENSG00000208574	0	0
20133	ENSG00000208575	0	0
20134	ENSG00000208576	0	0
20135	ENSG00000208577	0	0
20136	ENSG00000208578	12.62	4.6
20137	ENSG00000208579	0	0
20138	ENSG00000208582	0	0
20139	ENSG00000208583	0	0
20140	ENSG00000208584	0	0
20141	ENSG00000208585	0	0
20142	ENSG00000208586	0	0
20143	ENSG00000208587	64.52	56.93
20144	ENSG00000208588	0	0
20145	ENSG00000208589	0	0
20146	ENSG00000208590	1.16	0
20147	ENSG00000208591	0	0
20148	ENSG00000208592	0	0
20149	ENSG00000208593	0	0
20150	ENSG00000208594	0	0
20151	ENSG00000208595	0	0
20152	ENSG00000208596	0	0
20153	ENSG00000208597	0	0
20154	ENSG00000208598	0	0
20155	ENSG00000208599	0	0
20156	ENSG00000208600	0	0
20157	ENSG00000208601	0	0
20158	ENSG00000208602	0	0
20159	ENSG00000208603	0	0
20160	ENSG00000208604	0	0
20161	ENSG00000208605	0	0
20162	ENSG00000208606	0	0
20163	ENSG00000208608	0	0
20164	ENSG00000208609	0	0
20165	ENSG00000208610	0	0
20166	ENSG00000208611	2738.88	789.9
20167	ENSG00000208612	0	0
20168	ENSG00000208613	0	0
20169	ENSG00000208614	0	0
20170	ENSG00000208615	0	0
20171	ENSG00000208616	0	0
20172	ENSG00000208618	0	0
20173	ENSG00000208620	2.34	0
20174	ENSG00000208621	0	0
20175	ENSG00000208622	0	0
20176	ENSG00000208623	0	0
20177	ENSG00000208624	0	0
20178	ENSG00000208625	0	0
20179	ENSG00000208626	0	0
20180	ENSG00000208627	0	0
20181	ENSG00000208629	0	0
20182	ENSG00000208631	1.46	3.01
20183	ENSG00000208632	0	0
20184	ENSG00000208633	0	0
20185	ENSG00000208634	0	0
20186	ENSG00000208635	0	0
20187	ENSG00000208637	0	0
20188	ENSG00000208638	0	0
20189	ENSG00000208639	0	0
20190	ENSG00000208641	0	0
20191	ENSG00000208642	0	0
20192	ENSG00000208643	0	0
20193	ENSG00000208644	0	0
20194	ENSG00000208645	0	0
20195	ENSG00000208646	0	0
20196	ENSG00000208647	2343.92	482.15
20197	ENSG00000208649	0	0.37
20198	ENSG00000208650	0	0
20199	ENSG00000208651	0	0
20200	ENSG00000208652	0	0
20201	ENSG00000208653	0	0
20202	ENSG00000208654	0	0
20203	ENSG00000208655	0	0
20204	ENSG00000208656	0	0
20205	ENSG00000208658	0	0
20206	ENSG00000208659	0	0
20207	ENSG00000208660	0	0
20208	ENSG00000208661	0	0
20209	ENSG00000208662	0	0
20210	ENSG00000208663	0	0
20211	ENSG00000208665	0	0
20212	ENSG00000208666	0	0
20213	ENSG00000208667	0	0
20214	ENSG00000208668	0	0
20215	ENSG00000208669	11.88	8.17
20216	ENSG00000208670	12.48	0
20217	ENSG00000208671	0	0
20218	ENSG00000208672	0	0
20219	ENSG00000208673	0	0
20220	ENSG00000208674	0	0
20221	ENSG00000208675	0	0
20222	ENSG00000208676	0	0
20223	ENSG00000208677	0	0
20224	ENSG00000208678	0	0
20225	ENSG00000208679	0	0
20226	ENSG00000208680	0	0
20227	ENSG00000208681	0	0
20228	ENSG00000208682	0	1.48
20229	ENSG00000208683	0	0.58
20230	ENSG00000208684	0	0
20231	ENSG00000208685	0	0
20232	ENSG00000208686	0	0
20233	ENSG00000208687	0	0
20234	ENSG00000208688	0	0
20235	ENSG00000208689	0.7	0.36
20236	ENSG00000208690	0	0
20237	ENSG00000208691	0	0
20238	ENSG00000208693	0	0
20239	ENSG00000208696	0	0
20240	ENSG00000208697	0	0
20241	ENSG00000208698	4.62	0
20242	ENSG00000208699	0	0
20243	ENSG00000208700	0	0
20244	ENSG00000208701	0	0
20245	ENSG00000208702	0	0
20246	ENSG00000208703	0	0
20247	ENSG00000208705	0	0
20248	ENSG00000208706	0	0
20249	ENSG00000208707	0	0
20250	ENSG00000208708	0	0
20251	ENSG00000208709	0	0
20252	ENSG00000208710	0	0
20253	ENSG00000208711	0	0
20254	ENSG00000208712	0	0
20255	ENSG00000208713	0	0
20256	ENSG00000208714	0	0
20257	ENSG00000208715	0	0
20258	ENSG00000208716	0	0
20259	ENSG00000208717	2.21	1.52
20260	ENSG00000208718	0	0
20261	ENSG00000208719	0	0
20262	ENSG00000208720	0	0
20263	ENSG00000208721	0	0
20264	ENSG00000208722	0	0
20265	ENSG00000208724	0	0
20266	ENSG00000208725	0	0
20267	ENSG00000208726	0	0
20268	ENSG00000208728	0	0
20269	ENSG00000208730	0	0
20270	ENSG00000208731	0	0
20271	ENSG00000208732	0	0
20272	ENSG00000208733	638.17	82.49
20273	ENSG00000208734	0	0
20274	ENSG00000208735	3.47	0
20275	ENSG00000208736	0	0
20276	ENSG00000208737	0	0
20277	ENSG00000208738	0	0
20278	ENSG00000208739	0	0
20279	ENSG00000208740	0.46	0
20280	ENSG00000208741	0	0
20281	ENSG00000208742	0	0
20282	ENSG00000208743	0	0
20283	ENSG00000208744	0	0
20284	ENSG00000208745	0	0
20285	ENSG00000208746	0	0
20286	ENSG00000208747	0	0
20287	ENSG00000208748	0	0
20288	ENSG00000208750	0	0
20289	ENSG00000208751	0.41	0
20290	ENSG00000208752	0	0
20291	ENSG00000208753	0	0
20292	ENSG00000208754	0	0
20293	ENSG00000208755	0	0
20294	ENSG00000208756	0	0
20295	ENSG00000208757	1.56	1.61
20296	ENSG00000208758	0	0
20297	ENSG00000208759	0	0
20298	ENSG00000208760	0	0
20299	ENSG00000208761	0	0
20300	ENSG00000208762	0	0
20301	ENSG00000208764	0	0
20302	ENSG00000208765	0	0
20303	ENSG00000208766	97.27	46.53
20304	ENSG00000208767	0	0
20305	ENSG00000208768	0	0
20306	ENSG00000208769	0	0
20307	ENSG00000208770	0	0
20308	ENSG00000208771	0	0
20309	ENSG00000208772	6.34	7.35
20310	ENSG00000208773	0	0
20311	ENSG00000208774	0	0
20312	ENSG00000208775	0	0
20313	ENSG00000208776	0	0
20314	ENSG00000208777	0	0
20315	ENSG00000208778	0	0
20316	ENSG00000208779	0	0
20317	ENSG00000208780	0	0
20318	ENSG00000208781	0	0.55
20319	ENSG00000208782	0	0
20320	ENSG00000208783	0	0
20321	ENSG00000208784	0	0
20322	ENSG00000208785	0	0
20323	ENSG00000208786	0	0
20324	ENSG00000208787	0	0
20325	ENSG00000208788	0	0
20326	ENSG00000208789	0	0
20327	ENSG00000208790	0	0
20328	ENSG00000208792	0	0
20329	ENSG00000208793	0	0
20330	ENSG00000208794	0	0
20331	ENSG00000208796	0	0.37
20332	ENSG00000208797	7.56	5.2
20333	ENSG00000208798	0	0
20334	ENSG00000208799	0	0
20335	ENSG00000208800	0	0
20336	ENSG00000208802	0	0
20337	ENSG00000208803	0	0
20338	ENSG00000208804	0	0
20339	ENSG00000208805	0	0
20340	ENSG00000208806	0	0
20341	ENSG00000208807	0	0
20342	ENSG00000208808	0	0
20343	ENSG00000208809	0.42	0.86
20344	ENSG00000208810	0	0
20345	ENSG00000208811	0	0
20346	ENSG00000208812	0	0
20347	ENSG00000208813	0	0
20348	ENSG00000208814	0	0
20349	ENSG00000208815	0	0
20350	ENSG00000208818	0	0
20351	ENSG00000208819	0	0
20352	ENSG00000208821	0	0
20353	ENSG00000208822	0	0
20354	ENSG00000208823	0	0
20355	ENSG00000208826	0	0
20356	ENSG00000208827	0	0
20357	ENSG00000208828	0	0
20358	ENSG00000208830	0	0
20359	ENSG00000208831	0	0
20360	ENSG00000208832	0.76	0
20361	ENSG00000208833	0	0
20362	ENSG00000208834	0	0
20363	ENSG00000208835	0	0
20364	ENSG00000208836	0	0
20365	ENSG00000208837	0	0
20366	ENSG00000208838	0	0
20367	ENSG00000208839	0	0
20368	ENSG00000208840	0	0
20369	ENSG00000208841	0	0
20370	ENSG00000208842	0	0
20371	ENSG00000208843	0	0
20372	ENSG00000208844	0	0
20373	ENSG00000208845	0	0
20374	ENSG00000208846	0	0
20375	ENSG00000208847	0	0
20376	ENSG00000208848	1.24	1.28
20377	ENSG00000208849	4.62	9.53
20378	ENSG00000208850	0	0
20379	ENSG00000208851	0	0
20380	ENSG00000208852	0	0
20381	ENSG00000208853	0	0
20382	ENSG00000208854	0	0
20383	ENSG00000208855	0	0
20384	ENSG00000208857	0	0
20385	ENSG00000208859	0	0
20386	ENSG00000208860	0	0
20387	ENSG00000208861	56.44	6.13
20388	ENSG00000208863	0	0
20389	ENSG00000208864	0	0
20390	ENSG00000208865	0	0
20391	ENSG00000208867	0	0
20392	ENSG00000208868	0	0
20393	ENSG00000208869	0	0
20394	ENSG00000208870	0	0
20395	ENSG00000208871	0	0
20396	ENSG00000208872	0	1.19
20397	ENSG00000208873	0	0
20398	ENSG00000208874	0	0
20399	ENSG00000208875	0	0
20400	ENSG00000208876	0	0
20401	ENSG00000208877	0	0
20402	ENSG00000208878	0	0
20403	ENSG00000208879	0	0
20404	ENSG00000208880	0	0
20405	ENSG00000208881	0	0
20406	ENSG00000208882	0	0
20407	ENSG00000208884	0	0
20408	ENSG00000208885	0	0
20409	ENSG00000208887	0	0
20410	ENSG00000208888	0	0
20411	ENSG00000208889	0	0
20412	ENSG00000208890	0	0
20413	ENSG00000208891	0	0
20414	ENSG00000208893	3394.81	674.49
20415	ENSG00000208894	0	0
20416	ENSG00000208895	0	0
20417	ENSG00000208896	0	0
20418	ENSG00000208897	0	0
20419	ENSG00000208898	0	0
20420	ENSG00000208899	0	0
20421	ENSG00000208900	0	0
20422	ENSG00000208901	0	0
20423	ENSG00000208903	0	0
20424	ENSG00000208904	0	0
20425	ENSG00000208905	0	0
20426	ENSG00000208906	0	0
20427	ENSG00000208908	0	0
20428	ENSG00000208909	5.98	1.68
20429	ENSG00000208910	0	0
20430	ENSG00000208911	0	0
20431	ENSG00000208913	0	0
20432	ENSG00000208915	0	0
20433	ENSG00000208916	0	0
20434	ENSG00000208917	0	0
20435	ENSG00000208919	0	0
20436	ENSG00000208921	0	0
20437	ENSG00000208922	0	0
20438	ENSG00000208923	0	0
20439	ENSG00000208924	0.65	0.68
20440	ENSG00000208925	0	0
20441	ENSG00000208926	0	0
20442	ENSG00000208927	0	0
20443	ENSG00000208928	0	0
20444	ENSG00000208930	0	0
20445	ENSG00000208931	0	0
20446	ENSG00000208932	0	0
20447	ENSG00000208933	0	0
20448	ENSG00000208934	0	0
20449	ENSG00000208935	2.13	0
20450	ENSG00000208936	0	0
20451	ENSG00000208938	0	0
20452	ENSG00000208939	0	0
20453	ENSG00000208940	0	0
20454	ENSG00000208942	0	0
20455	ENSG00000208943	0	0
20456	ENSG00000208944	0	0
20457	ENSG00000208945	0	0.9
20458	ENSG00000208947	0.36	0.37
20459	ENSG00000208948	0	0
20460	ENSG00000208950	0	0
20461	ENSG00000208951	0	0
20462	ENSG00000208953	0	0
20463	ENSG00000208954	0	0
20464	ENSG00000208955	0	0
20465	ENSG00000208956	0	1.19
20466	ENSG00000208957	0	0
20467	ENSG00000208958	0	0
20468	ENSG00000208959	4403.23	611.84
20469	ENSG00000208960	0	0
20470	ENSG00000208961	3021.85	845.9
20471	ENSG00000208962	0	0
20472	ENSG00000208963	0	0
20473	ENSG00000208964	0	0
20474	ENSG00000208965	0	0
20475	ENSG00000208966	0	0
20476	ENSG00000208967	1.28	0
20477	ENSG00000208968	0	0
20478	ENSG00000208969	0	0
20479	ENSG00000208970	0	0
20480	ENSG00000208971	0	0
20481	ENSG00000208972	0	0
20482	ENSG00000208973	0	0
20483	ENSG00000208975	0	0
20484	ENSG00000208977	0	0
20485	ENSG00000208978	159.02	24.94
20486	ENSG00000208980	0	0.45
20487	ENSG00000208981	1.98	0
20488	ENSG00000208982	0	0
20489	ENSG00000208985	0	0
20490	ENSG00000208986	0	0
20491	ENSG00000208988	0	0
20492	ENSG00000208991	0	0
20493	ENSG00000208992	0	0
20494	ENSG00000208993	0	0
20495	ENSG00000208995	0	0
20496	ENSG00000208996	0	0
20497	ENSG00000208997	3.09	1.2
20498	ENSG00000208998	0	0
20499	ENSG00000209002	0	0
20500	ENSG00000209004	0	0
20501	ENSG00000209005	0	0
20502	ENSG00000209007	7.76	9.15
20503	ENSG00000209008	0	0
20504	ENSG00000209009	2.87	0
20505	ENSG00000209013	0	0
20506	ENSG00000209014	0	0
20507	ENSG00000209016	0	0
20508	ENSG00000209018	0	0
20509	ENSG00000209021	0	0
20510	ENSG00000209022	0	0
20511	ENSG00000209023	0	0
20512	ENSG00000209024	0	0
20513	ENSG00000209025	0	0
20514	ENSG00000209026	0	0
20515	ENSG00000209027	1.49	0
20516	ENSG00000209028	0	0
20517	ENSG00000209029	0	0
20518	ENSG00000209030	0	0
20519	ENSG00000209031	0	0
20520	ENSG00000209033	0	0
20521	ENSG00000209034	0	0
20522	ENSG00000209035	0	0
20523	ENSG00000209036	0	0
20524	ENSG00000209038	0	0
20525	ENSG00000209039	0	0
20526	ENSG00000209040	0	0
20527	ENSG00000209041	0	0
20528	ENSG00000209043	0	0
20529	ENSG00000209044	0	0
20530	ENSG00000209045	0	0
20531	ENSG00000209046	0	0
20532	ENSG00000209047	0	0
20533	ENSG00000209048	0	0
20534	ENSG00000209049	0	0.34
20535	ENSG00000209050	0.49	0.51
20536	ENSG00000209051	0	0
20537	ENSG00000209052	0	0
20538	ENSG00000209053	0.47	0
20539	ENSG00000209054	0	0
20540	ENSG00000209055	0	0
20541	ENSG00000209056	0	0.38
20542	ENSG00000209057	0	0
20543	ENSG00000209058	0	0
20544	ENSG00000209059	0	0
20545	ENSG00000209060	0	0
20546	ENSG00000209061	0	0
20547	ENSG00000209062	0	0
20548	ENSG00000209063	0	0
20549	ENSG00000209064	0	0
20550	ENSG00000209065	0	0
20551	ENSG00000209066	0	0
20552	ENSG00000209067	0	0
20553	ENSG00000209068	0	0
20554	ENSG00000209069	0	0
20555	ENSG00000209070	0	0
20556	ENSG00000209071	0	0
20557	ENSG00000209072	0	0
20558	ENSG00000209073	0.41	0
20559	ENSG00000209074	0	0.39
20560	ENSG00000209076	0	0
20561	ENSG00000209077	0	0.62
20562	ENSG00000209078	0	0
20563	ENSG00000209079	0	0
20564	ENSG00000209081	0	0
20565	ENSG00000209082	26221.8	37172.83
20566	ENSG00000209083	0	0
20567	ENSG00000209084	0	0
20568	ENSG00000209085	0	0
20569	ENSG00000209086	0	0
20570	ENSG00000209087	0	0
20571	ENSG00000209088	0	0
20572	ENSG00000209089	21.36	7.41
20573	ENSG00000209090	0	0
20574	ENSG00000209091	0	0
20575	ENSG00000209092	67.07	2.77
20576	ENSG00000209093	0	0
20577	ENSG00000209094	0	0
20578	ENSG00000209095	0	0
20579	ENSG00000209096	0	0
20580	ENSG00000209097	0	0
20581	ENSG00000209098	0	0
20582	ENSG00000209099	0.45	0
20583	ENSG00000209100	0	0
20584	ENSG00000209101	0	0
20585	ENSG00000209102	0	0
20586	ENSG00000209103	0	0
20587	ENSG00000209104	0	0.81
20588	ENSG00000209105	0	0
20589	ENSG00000209106	0	0
20590	ENSG00000209107	0	0
20591	ENSG00000209108	0	0
