HPA_heart HPA_brain HPA_kidney AltIso_heart AltIso_brain GTEx_heart GTEx_brain GTEx_kidney
ENSG00000167741 0 0.1 45.8 0 0 0.149932697415352 0.00651688640937209 0.0265382882207632
ENSG00000167747 5.3 5.5 10.8 0 10.72 19.8658180236816 5.48216438293457 2.69065713882446
ENSG00000167748 1.9 0.1 49.3 0.23 0.12 0.153596937656403 0 0
ENSG00000167749 0 0 0.3 0 0 0 0 0
ENSG00000167751 0.1 0.2 0.8 0 0 0.0881671011447906 0 0
ENSG00000167754 0 1 0.6 0 0.08 0.0405393578112125 0.217173874378204 0.0208090096712112
ENSG00000167755 0 37.9 10.9 0 132.22 0.0184710845351219 6.94407844543457 0
ENSG00000167757 0.6 0.2 0.3 0 0 0.1459069699049 0 0
ENSG00000167765 0.6 0.7 1.3 0.17 1.38 0.725454330444336 0.738580405712128 0.124126173555851
ENSG00000167767 0.3 0.1 1.2 0 0 0.00812556967139244 0.0102422554045916 0.0750759541988373
ENSG00000167768 0.1 0.2 0 0 0 0.613197028636932 0 1.90179145336151
ENSG00000167769 0 0 0 0 0 0.319899469614029 0 0
ENSG00000167770 43.3 62.7 43.8 13.1 40.97 22.6414375305176 38.377025604248 10.6324071884155
ENSG00000167771 2.4 6.9 0.3 0.32 3.98 0.286343634128571 3.68830704689026 0.0551179833710194
ENSG00000167772 1.1 11.5 4.7 5.26 7.68 4.5890212059021 18.003044128418 2.05684971809387
ENSG00000167774 0 0 0 61.1 22.98 28.1220169067383 38.094181060791 42.6527328491211
ENSG00000167775 18.1 12.7 20.7 8.56 8.64 20.208740234375 10.7678651809692 5.66048288345337
ENSG00000167778 33.5 76.9 22.7 21.65 110.99 28.2471714019775 151.947570800781 5.92473220825195
ENSG00000167779 38.3 9.8 15.3 45.36 11.98 53.8069610595703 7.12536668777466 2.40002393722534
ENSG00000167780 0.1 0.1 0.4 0 0 0.162539228796959 0 0
ENSG00000167785 5.6 8 6.7 0.61 0.87 31.9151763916016 4.33514595031738 3.68342685699463
ENSG00000167791 0 0 0 0 0 0 0 0
ENSG00000167792 220.5 86.9 149 180.49 73.44 63.7305870056152 64.4233703613281 60.971435546875
ENSG00000167797 32.6 12.8 26.4 14.16 12.17 20.4603538513184 10.7059879302979 3.00701546669006
ENSG00000167799 23.8 1.8 14.6 19.76 0.85 5.41690254211426 1.20783925056458 6.6652102470398
ENSG00000167800 0 0 0.1 0 0 0.0510997585952282 0 0.0209837630391121
ENSG00000167807 0.3 1 0.6 4.32 16.71 6.05475330352783 11.3424854278564 2.57800507545471
ENSG00000167815 456.8 175.1 193.9 217.52 161.36 102.054794311523 131.811248779297 74.3810501098633
ENSG00000167822 0 0 0 0 0 0 0 0
ENSG00000167825 0 0 0 0 0 0 0 0
ENSG00000167840 2.8 4.3 4.4 0.83 2.05 5.10227727890015 1.89201283454895 1.58195757865906
ENSG00000167850 0.4 1.1 0.4 0.85 0.4 0.187718346714973 0.0262909308075905 0
ENSG00000167851 1.8 3.8 2.1 0 0 1.54101049900055 0.860373854637146 0.223545372486115
ENSG00000167858 0 0.3 0 0 0.3 0.0349720567464828 1.0910336971283 0
ENSG00000167861 9 23.6 6.2 2.18 17.74 4.0111780166626 19.373779296875 1.34279561042786
ENSG00000167862 35.9 11.7 28.5 13.18 8.9 10.2526826858521 10.0503301620483 23.6222190856934
ENSG00000167863 543.6 121 248.6 453.29 224.14 91.843246459961 128.885177612305 171.924591064453
ENSG00000167874 30.2 2.2 14 25.11 1.68 4.7732663154602 2.58671951293945 2.06034159660339
ENSG00000167880 0.1 0.1 5 0 0.3 0.0888656303286552 0.0454114265739918 0.0295881554484367
ENSG00000167881 30.9 32.4 31.1 21.78 26.41 28.2782440185547 30.0332984924316 42.475757598877
ENSG00000167889 0.1 13.6 0.2 0 20.01 0.116545885801315 10.0505399703979 0.0610962957143784
ENSG00000167895 2.4 2.9 1.6 0.51 0.42 1.04230785369873 0.438707560300827 0.213259994983673
ENSG00000167900 0.9 1.3 8.2 1.16 0.6 0.476401060819626 3.89700818061829 0.703048169612885
ENSG00000167904 4.9 9.4 15.3 0.54 1.83 1.23858737945557 2.50947070121765 0.522658944129944
ENSG00000167910 0 0 0 0.03 0.06 0.0214515049010515 0.108158223330975 0.0440445616841316
ENSG00000167914 0.2 0.2 0.2 0 0 0.0292430389672518 0 0.0150105655193329
ENSG00000167916 0 0 0 0 0 0.0168213546276093 0 0
ENSG00000167920 8.1 4.7 13.1 4.71 0 5.58497858047485 2.03160333633423 1.36832571029663
ENSG00000167925 5.8 8 27.1 3.52 4.98 18.4527168273926 4.74476623535156 1.70143032073975
ENSG00000167930 79.3 21 40.3 35.94 15.11 16.8551082611084 5.92702627182007 22.5588645935059
ENSG00000167941 0.1 0.1 10.8 0.15 0.23 0 0 0
ENSG00000167945 0 0 0 0 0 0.104684755206108 0.0494830533862114 0
ENSG00000167962 3.9 5.1 6 3.52 3.04 13.3231964111328 4.87708377838135 4.68131494522095
ENSG00000167964 1.3 13.8 0.8 0.06 6.3 0.095592051744461 19.5844955444336 0.168232351541519
ENSG00000167965 20.8 25.7 23.3 13.69 27.69 6.15117073059082 8.49419498443604 6.07049226760864
ENSG00000167967 3.7 6 6.6 3.33 4.76 11.9136800765991 6.82558488845825 3.69896483421326
ENSG00000167968 0.1 0.8 0.6 0.26 0.4 2.62417936325073 1.06456971168518 0.0309655517339706
ENSG00000167969 51.8 11.7 65.6 42.37 9.39 14.6279497146606 5.06991624832153 16.0965480804443
ENSG00000167971 0.5 16.8 0.1 0.6 17.76 0.162185773253441 16.3454818725586 0.0151364700868726
ENSG00000167972 4.4 27.4 4.6 2.1 22.74 4.22251605987549 15.529239654541 2.50639367103577
ENSG00000167977 8.1 11.7 7.6 3.16 5.63 4.14015579223633 4.11952972412109 3.51897668838501
ENSG00000167981 1.4 2.5 1.6 0.45 0.78 1.79719316959381 1.04010355472565 0.443512588739395
ENSG00000167985 23.3 18.7 23.7 12.2 12.19 0.63706648349762 0.133836716413498 0.98102605342865
ENSG00000167986 54.1 65.2 60.4 25.36 47.94 15.0954885482788 18.202938079834 21.6114597320557
ENSG00000167987 10.2 7.7 9.6 6.16 5.54 11.0542993545532 6.10675287246704 7.00588989257812
ENSG00000167992 0.4 2.3 0.7 0.28 0.06 6.87933826446533 0.874678790569305 0.38075453042984
ENSG00000167994 8.2 5 11.7 5.89 5.65 20.5125389099121 1.48624062538147 0.592753052711487
ENSG00000167995 1.8 13.9 1.2 0.69 5.79 2.46899342536926 3.63265895843506 0.141306638717651
ENSG00000167996 363.8 366.9 498.9 3563.32 9086.14 784.569946289062 480.321838378906 338.049835205078
ENSG00000168000 8.1 130.4 34.1 5.21 111.84 1.68028020858765 0.456182062625885 0.265382885932922
ENSG00000168002 46.2 49.6 47 14.86 37.11 16.1034660339355 19.0777912139893 8.23419666290283
ENSG00000168003 22.4 86.8 171.4 9.77 44.01 37.1612319946289 31.3064670562744 13.2436628341675
ENSG00000168004 1.1 2.3 2.4 0.88 1.28 1.00693416595459 1.2814416885376 0.0198793541640043
ENSG00000168005 5.8 8.8 5.2 4.41 8.42 7.51853466033936 3.55213236808777 0.734827876091003
ENSG00000168010 12.7 11 10.5 1.65 1.42 45.0068740844727 2.15895175933838 0.74900484085083
ENSG00000168014 5.4 7.3 7.4 0.98 1.83 4.49948167800903 2.44446301460266 3.21190309524536
ENSG00000168016 5.4 6.8 5 0.59 1.51 28.2708740234375 19.0580101013184 0.367472916841507
ENSG00000168026 1.8 3.6 2.8 0.16 0.13 3.06202936172485 3.50691223144531 0.236607760190964
ENSG00000168028 71.2 51.1 73.1 49.33 50.47 528.273803710938 158.530807495117 105.497909545898
ENSG00000168032 0.6 4.9 1.7 0.14 3.71 0.513176023960114 20.751781463623 0.24585422873497
ENSG00000168036 84.7 90.5 81.6 40.96 63.56 55.0715217590332 41.3193321228027 25.0987930297852
ENSG00000168038 4.8 1.4 3.8 0.54 0.4 1.55489110946655 0.463135451078415 0.12846639752388
ENSG00000168040 4.9 4.3 12.7 4.28 4.32 4.01312685012817 4.0240797996521 1.58797264099121
ENSG00000168056 48.6 42.3 36.9 22.92 20.67 62.5388565063477 12.7205038070679 5.29212331771851
ENSG00000168060 6.7 1.4 4.2 0.74 0.46 2.11521291732788 0.195843428373337 0.0615629740059376
ENSG00000168062 1.7 1.2 3.9 0.94 2.01 1.29642903804779 1.08942985534668 0.817963719367981
ENSG00000168065 0 0.1 46.9 0 0 0.0325524359941483 0.00512903044000268 0
ENSG00000168066 66.4 113.1 93.5 26.42 63.47 106.280830383301 37.4813613891602 19.3966159820557
ENSG00000168067 5.5 8.9 6.9 1.88 5.69 4.37235689163208 4.92891359329224 0.91095507144928
ENSG00000168070 0.1 0.1 1 0 0 0 0.108624622225761 0
ENSG00000168071 5.8 3.7 2.1 1.73 0.89 1.8371194601059 1.82049071788788 0.0642954930663109
ENSG00000168077 6.2 39.9 7.9 1.21 11.54 7.08055257797241 10.646050453186 1.29005253314972
ENSG00000168078 0.2 0.7 0.3 0 0 0.0292295329272747 0.211851492524147 0.045010894536972
ENSG00000168079 20.2 1.3 0.6 8.81 0.14 3.22830629348755 0.0494607426226139 6.247549533844
ENSG00000168081 0.1 22.6 0.7 0 3.48 0.0449126586318016 1.4436126947403 0
ENSG00000168090 82.4 63.5 63.6 54.52 64.79 42.8545074462891 64.0166625976562 41.0685882568359
ENSG00000168092 22.7 39.2 22.9 15.24 61.09 8.81362628936768 21.0661907196045 3.8689649105072
ENSG00000168096 5.9 8.9 13.1 0.88 1.83 12.9704847335815 4.59477376937866 1.63273644447327
ENSG00000168116 2.8 7.6 3.3 0.66 2.39 4.23524332046509 5.46484708786011 0.796769320964813
ENSG00000168118 51.3 32 22.9 27.6 21.16 13.9851942062378 16.9827003479004 18.8412284851074
ENSG00000168124 0 0.2 0 0 0.53 0 0.582161366939545 0
ENSG00000168131 0 0 0 0 0 0 0 0
ENSG00000168135 12.5 19.8 0.1 18.25 47.59 0.0153225027024746 28.6184692382812 0.0157302003353834
ENSG00000168137 19.3 43.4 21.4 5.63 10.87 24.0240745544434 14.3684768676758 6.56446266174316
ENSG00000168140 2.4 2.6 18.5 2.92 9.03 15.0311517715454 1.21881556510925 0.764030277729034
ENSG00000168143 0.8 0 2.6 0.11 0 0 0 0.123079992830753
ENSG00000168148 0 0 0.1 0 0 0.0328908190131187 0 0
ENSG00000168152 3.2 3.5 3.2 0.45 1.08 2.7433762550354 1.84734380245209 2.21311807632446
ENSG00000168159 92.6 243.4 117.8 40 155.64 35.0341682434082 55.2202911376953 21.696418762207
ENSG00000168172 4.2 12.1 6.4 2.01 3.74 2.02098965644836 2.29455661773682 3.86317992210388
ENSG00000168175 30.6 27.4 39.7 17.32 17.34 25.3895359039307 18.7354946136475 17.6178245544434
ENSG00000168209 27.5 15.5 28.3 59.16 7.46 572.466247558594 17.5046787261963 75.4066467285156
ENSG00000168214 22.3 34.5 21 5.9 12.52 11.7212343215942 11.9808006286621 8.67991256713867
ENSG00000168216 31.2 51.8 86.1 4.82 8.11 24.613302230835 40.418830871582 16.606559753418
ENSG00000168228 4.2 2.4 4.5 0.63 0.37 1.98407483100891 1.31849634647369 3.12981939315796
ENSG00000168229 0.7 0.1 0.2 0.09 0.06 0.198212474584579 0.28272071480751 0.289164930582047
ENSG00000168234 2.7 6.2 1.9 0.36 1.07 1.24540770053864 1.97428727149963 0.220535084605217
ENSG00000168243 0.2 28.1 0.7 1.08 14.48 21.674617767334 17.0091800689697 0.00600089831277728
ENSG00000168246 7.4 8.7 11.5 6.09 6.28 7.35190010070801 10.9585542678833 2.76512694358826
ENSG00000168259 49.9 60.6 56.1 17.85 28.54 43.6718940734863 84.9433975219727 55.1547698974609
ENSG00000168260 0 0 0 0 0 0 0.0102264974266291 0
ENSG00000168263 0 0 0 0.05 0 0.193799331784248 0.366425156593323 0
ENSG00000168267 0 0.1 0 0 0.23 0 0.421668410301208 0
ENSG00000168268 33.7 11 12.5 16.31 4.4 28.8965969085693 2.34518122673035 1.64071607589722
ENSG00000168269 0 0 19.4 0 0 0 0 0
ENSG00000168273 38.6 5.8 29.1 88.75 8 6.9862060546875 1.64526629447937 1.85470521450043
ENSG00000168274 1.2 0.9 1.4 1.79 0.84 0.867668271064758 0.109369315207005 0
ENSG00000168280 0.6 130.6 1.2 0.38 99.9 0.727824091911316 93.2321319580078 0.435492306947708
ENSG00000168282 1.8 2.3 5 4.94 3.69 4.31414699554443 6.81033802032471 3.42808079719543
ENSG00000168283 18.4 30.5 26.3 12.37 32.56 8.47892570495605 20.0840015411377 9.95225048065186
ENSG00000168288 84.4 33.9 67.6 15.92 7.86 25.4095325469971 23.2956237792969 84.7727127075195
ENSG00000168291 133.9 47.6 80.2 51.95 29.68 12.4624881744385 42.371883392334 71.1727600097656
ENSG00000168297 11.3 41.5 19.4 3.31 22.25 10.0117692947388 16.3105010986328 3.94466257095337
ENSG00000168300 36 18.2 42 6.86 2.55 7.85406494140625 3.80692362785339 7.05790996551514
ENSG00000168301 6.7 21.2 13.8 0.85 4.51 6.3323187828064 6.5128927230835 1.31286668777466
ENSG00000168306 23.1 3.3 57.5 6.75 0.61 6.63496589660645 1.47784686088562 1.30920910835266
ENSG00000168309 23.4 232.3 20.7 43.76 147.58 7.83739805221558 218.1572265625 7.67354965209961
ENSG00000168310 15.9 11.7 15.6 7.38 7.99 13.7091045379639 5.16659212112427 4.31985473632812
ENSG00000168314 0 138 0.1 0 100.74 0.191106081008911 38.2719955444336 0.0424196720123291
ENSG00000168329 1.9 33.7 3.2 0.36 11.35 0.0689721405506134 1.8311562538147 0.0177018325775862
ENSG00000168333 0.1 0 0 0 0 0.0153671531006694 0.0193702485412359 22.1968860626221
ENSG00000168350 0 1.7 6.4 0.2 1.92 1.16048467159271 5.4332103729248 0.0972540900111198
ENSG00000168356 0 0.2 0.3 0.02 0.1 0.030799126252532 0.899381041526794 0.0611293353140354
ENSG00000168374 88 58.7 85.3 17.9 26.93 36.0121765136719 51.8944511413574 16.1663265228271
ENSG00000168385 187.8 176.7 166.7 84.33 191.25 41.7060089111328 68.7456359863281 28.1674785614014
ENSG00000168389 0.7 12 1.2 0.18 4.17 1.01581239700317 6.98983812332153 0.0162943881005049
ENSG00000168404 3.5 2.2 3.7 3.97 2.26 3.42189502716064 1.33697366714478 0.973180413246155
ENSG00000168411 2 3 6.7 0.56 1.41 3.45335173606873 2.19135141372681 1.77261888980865
ENSG00000168418 0 0.1 0 0 0 0 0.0132811665534973 0.0432672165334225
ENSG00000168421 1.1 0.6 0.6 0 0 0.14757913351059 0.0441804751753807 0.0265135299414396
ENSG00000168427 6.1 0 0.2 6.44 0.07 0.263250142335892 0.0107040638104081 12.6017112731934
ENSG00000168434 7.8 7 12.3 1.94 3.84 9.22199058532715 7.46281719207764 2.62982416152954
ENSG00000168438 8.3 13.1 14.4 3.04 10.13 5.18762254714966 16.6566123962402 3.82577586174011
ENSG00000168439 46.8 54.4 40.8 39.55 74.39 20.1628131866455 19.9391479492188 18.3655948638916
ENSG00000168447 0.2 0.1 22.1 0.07 0 0.468007355928421 0 0.414514482021332
ENSG00000168453 1.9 15.3 1 0.26 11.98 0.371910095214844 1.55061817169189 0.0734241902828217
ENSG00000168454 0 0.2 0.1 0 0 0.109579108655453 0 0
ENSG00000168461 20.5 89.8 11.2 5.94 23.57 33.0626792907715 42.1159515380859 3.40559220314026
ENSG00000168476 2.4 3.5 4.1 1.97 2.71 4.57176733016968 1.19012248516083 0.779143512248993
ENSG00000168481 0.5 38.3 0.2 0.53 120.04 0.0858254134654999 39.5798301696777 0.0342646203935146
ENSG00000168484 0.3 5.2 0.2 0 2.72 1.65707349777222 2.10929441452026 0
ENSG00000168487 6.8 4.8 4.3 1.69 0.7 16.2072925567627 2.16359806060791 1.23101305961609
ENSG00000168488 15.8 30.6 21.6 4.51 18.42 58.813777923584 15.7940301895142 6.36289310455322
ENSG00000168490 1.3 88.8 1.5 0 173.56 3.5245041847229 269.380706787109 0.21623207628727
ENSG00000168491 1.1 1.1 1.9 0.13 0.07 1.37986052036285 1.79668295383453 0.216421261429787
ENSG00000168495 7 7.5 7.1 5.03 6.03 9.03724575042725 2.13589143753052 5.43921852111816
ENSG00000168496 4.4 9 5.2 2.04 5.34 1.29621613025665 8.60403537750244 6.32085132598877
ENSG00000168497 70.1 7.6 20.2 17.99 2.51 12.6309099197388 22.6374092102051 11.6843748092651
ENSG00000168502 3.8 6.8 2.9 1.52 3.84 0.420718967914581 2.00696778297424 0.15638242661953
ENSG00000168505 0 0.6 0 0 0.07 0 1.1086653470993 0
ENSG00000168515 0 0 0 0 0 0 0 0
ENSG00000168517 4 5.5 13.5 0 4.4 5.14195680618286 3.71551203727722 8.85115146636963
ENSG00000168522 30.4 33.1 26.5 23.42 29.82 18.0386142730713 17.2978572845459 15.8194894790649
ENSG00000168528 1.2 1.3 47.3 0.6 0.17 0.0853946655988693 0.274764508008957 7.72852182388306
ENSG00000168530 1.1 0.2 1.4 0.27 0 0.0235774721950293 0.148596659302711 1049.84765625
ENSG00000168538 11.1 14 13 2.35 3.6 10.9428291320801 13.9336042404175 11.0761461257935
ENSG00000168539 0 21.1 0.3 0.18 23.33 0.00973568297922611 25.9241733551025 0
ENSG00000168542 165.8 5.2 40.3 27.38 0.52 56.2556800842285 0.239026889204979 10.8930006027222
ENSG00000168546 1.8 8.5 1 1.07 15.49 0.354877293109894 0.486590445041656 0.1168048158288
ENSG00000168556 7.1 10.3 12.7 4.11 5.55 14.5002613067627 8.32068347930908 9.8974781036377
ENSG00000168564 8.4 10.5 14.1 1.98 2.41 8.48746871948242 11.204309463501 4.69490766525269
ENSG00000168566 6.1 4.2 6.5 4.44 1.27 7.5107741355896 5.81368541717529 3.95832896232605
ENSG00000168569 11.2 7.1 10.8 4.4 2.86 5.84670066833496 4.6000714302063 2.66767477989197
ENSG00000168575 57.9 44.8 25.9 21.77 17.57 3.11482620239258 8.47351455688477 17.8955173492432
ENSG00000168582 0 0 0 0 0 0 0.294704496860504 0
ENSG00000168589 0.1 1.7 7.2 0 0 0.183707818388939 1.16462624073029 0.0443754978477955
ENSG00000168594 0 0.3 0 0 0 0 0.0884482190012932 0
ENSG00000168610 43.3 34.4 53.8 51.19 28.06 68.4727325439453 14.8120737075806 39.7104682922363
ENSG00000168614 5.2 5.8 6.7 0 0 3.50129079818726 1.95381951332092 0.808020234107971
ENSG00000168615 32.4 28.2 44.2 17.1 6.52 7.08350706100464 6.39903211593628 7.30713748931885
ENSG00000168619 0.2 0 0 0.05 0 0 0 0
ENSG00000168631 0 0 0 0 0 0.0119085311889648 0.00750533351674676 0.0244507808238268
ENSG00000168634 0 0 0 0 0 0 0 0
ENSG00000168653 477.5 150.1 180.8 504.72 425.74 142.499847412109 213.426834106445 143.446228027344
ENSG00000168658 0.4 0.7 0.3 0 0 0.192451298236847 0.116627052426338 0.0101318974047899
ENSG00000168671 0.1 0 2.6 0 0 0 0.0814247876405716 0
ENSG00000168672 4.6 11.3 48.9 1.43 1.98 3.36375594139099 3.92633962631226 1.55081033706665
ENSG00000168675 11.1 25.9 4.4 2.88 7.56 0.595394611358643 8.7805700302124 1.0769407749176
ENSG00000168676 0 0.2 0.1 0.08 0 0.0187835954129696 0.310756236314774 0.00964169297367334
ENSG00000168679 3.2 3.4 112.8 0.67 1.38 9.42135524749756 1.53954493999481 0.333341658115387
ENSG00000168685 1.2 0.5 1.9 0.17 0 0.93045574426651 0.0172475967556238 0.115187458693981
ENSG00000168701 17.1 27.2 44.2 16.63 24.78 17.3101711273193 15.2003602981567 4.00683164596558
ENSG00000168702 0.2 10 0.4 0.01 1.49 0.0185024086385965 2.80916237831116 0.639172196388245
ENSG00000168703 0 0 0 0 0 0.0408270582556725 0 0
ENSG00000168710 32.5 133.7 78.8 21.59 115.2 38.8229866027832 121.622718811035 35.6790237426758
ENSG00000168724 33 13.6 29.5 7.12 4.63 4.84776496887207 4.41437292098999 11.4604034423828
ENSG00000168743 3.8 7.1 57.3 0.88 0.81 3.98880553245544 3.56834197044373 0.524474859237671
ENSG00000168748 0 3.9 0.1 0 1.78 0.0679720044136047 5.10858058929443 0.0174451470375061
ENSG00000168757 0 0.1 0 0 0 0 0 0
ENSG00000168758 13.4 19.1 9.4 4.12 15.33 21.1981372833252 7.59786939620972 1.30295813083649
ENSG00000168763 8.2 11.3 11 1.24 3.39 7.4665756225586 4.14655780792236 3.63636231422424
ENSG00000168765 23.1 16.1 36.8 2.6 8.04 8.16655158996582 9.3265380859375 5.63157272338867
ENSG00000168772 2.6 7.5 0.6 2.57 9.53 1.77263379096985 3.21623301506042 0.103270836174488
ENSG00000168778 3.8 4.4 10.7 0.8 2.68 7.14807653427124 5.80621671676636 0.995148539543152
ENSG00000168779 0.6 0 0 0 0 0.267012387514114 0 0.137058481574059
ENSG00000168785 3.2 49 5.1 0.57 17.72 12.5358209609985 21.0352020263672 1.3170872926712
ENSG00000168792 2.7 1.6 8.8 1.47 0.76 2.23647785186768 1.56119561195374 0.944550931453705
ENSG00000168795 3.9 5 6.4 1.09 1.54 5.8057451248169 3.52545666694641 3.35920691490173
ENSG00000168802 24.6 21.3 60.7 9.54 12.45 6.14514684677124 3.54335498809814 1.61072051525116
ENSG00000168803 16.1 6.2 9.5 3.3 1.59 1.33107483386993 3.80176782608032 4.69405508041382
ENSG00000168807 3 4.2 6.9 2.28 0.47 3.16847348213196 3.79878902435303 1.52609431743622
ENSG00000168811 0.6 1.4 0.5 0.07 0.21 0.73083758354187 0.957344770431519 0.41192039847374
ENSG00000168813 5.4 4.9 5.3 1.75 2.9 5.03741884231567 5.98585510253906 9.044264793396
ENSG00000168818 13 17.3 27.6 4.32 6.57 11.3702936172485 10.4782915115356 8.44465160369873
ENSG00000168824 5.3 36.4 1.4 5.8 36.17 2.8125307559967 11.3566818237305 0.0131243895739317
ENSG00000168826 2 2.3 2.4 0.66 0.72 2.84370899200439 2.45628809928894 1.28584897518158
ENSG00000168827 32.4 20.8 39.7 10.74 6.97 2.52277445793152 7.94180250167847 19.8357391357422
ENSG00000168828 0 0.1 0 0 0.07 0 0.0458640083670616 0
ENSG00000168843 0 11.1 0.1 0 2.42 0 5.74044561386108 0.00606589438393712
ENSG00000168872 16.8 15.4 15.7 8.44 11.8 10.7247657775879 10.404748916626 19.4917087554932
ENSG00000168874 19.4 7.9 5.4 12.77 1.22 5.5928897857666 1.07158577442169 7.79193115234375
ENSG00000168875 0 0 0 0 0 0 0 0
ENSG00000168876 6 6.5 9.7 0.9 1.19 11.7169141769409 7.19410514831543 2.56902003288269
ENSG00000168878 0 0.3 0.8 0 0 1.87086915969849 0.097806565463543 0.0354036651551723
ENSG00000168883 23.2 18.3 21.4 10.45 12.02 10.7456588745117 10.2221784591675 16.9252834320068
ENSG00000168884 11.5 5.5 15.9 12.22 3.04 17.1624336242676 2.6012864112854 6.81380558013916
ENSG00000168890 11.3 5.3 28 6.86 3.74 14.2390689849854 2.914306640625 15.2608423233032
ENSG00000168894 99.8 54.5 116.7 39.88 39.8 34.5905494689941 24.1132316589355 16.371826171875
ENSG00000168899 63.1 18.6 32.5 39.87 18.57 35.2688865661621 15.0069036483765 18.0093669891357
ENSG00000168903 0 0 0.1 0 0 0.018626943230629 0.0626112148165703 0.0254967529326677
ENSG00000168904 15.6 9.9 24.8 5.86 5.32 1.72576236724854 2.66457653045654 2.10885238647461
ENSG00000168906 93.9 143.6 147.8 24.71 30.43 49.7332153320312 67.7230911254883 64.9737319946289
ENSG00000168907 0.8 0.1 9.7 1.83 0 0.0177508946508169 0.0391561575233936 1.24373364448547
ENSG00000168916 8.3 12.1 6.9 0.89 4.17 2.1650288105011 3.16271448135376 2.73194003105164
ENSG00000168918 7.2 12.9 7.2 1.94 1.93 2.72863483428955 1.74264740943909 0.948111176490784
ENSG00000168924 9.8 12.6 16.5 7.94 10.28 5.10148239135742 7.33539628982544 6.35434150695801
ENSG00000168925 19.1 0.1 0.3 0 0 1.0694500207901 0.0116210216656327 0
ENSG00000168930 0 0 0 0 0 0 0 0
ENSG00000168936 22.5 14 24.4 9.09 8.04 20.3916053771973 14.2968711853027 5.96255302429199
ENSG00000168938 32.9 2.8 19.2 16.02 2.11 8.29763126373291 1.42553019523621 6.0552568435669
ENSG00000168944 6.9 6 8 0.52 1.51 9.00168228149414 7.54963874816895 2.01353812217712
ENSG00000168952 19.2 22.5 4.7 12.65 20.4 0.447138994932175 4.6980471611023 0.487222790718079
ENSG00000168955 0 0.1 0.1 0.04 0 0.0114765940234065 0.0289324223995209 0
ENSG00000168958 43 55 54.5 29.37 53.1 26.5981884002686 40.4295387268066 24.1173324584961
ENSG00000168961 23.8 20.5 8.6 4.13 6.69 2.0990936756134 1.5994815826416 0.921354413032532
