ENSG_ID	HPA_heart	HPA_brain	HPA_kidney
11679	ENSG00000166086	28	42	10.4
11680	ENSG00000166090	0.1	0.1	0
11681	ENSG00000166091	6	48.8	0.5
11682	ENSG00000166105	0	2.4	0.7
11683	ENSG00000166106	2.7	0.6	4.2
11684	ENSG00000166111	1.7	83.9	0.6
11685	ENSG00000166118	0.1	0	0
11686	ENSG00000166123	4.5	23.2	26.4
11687	ENSG00000166126	0	0.2	44.5
11688	ENSG00000166128	10.3	17	13.2
11689	ENSG00000166130	6.4	2.6	7.7
11690	ENSG00000166133	4.5	3.2	4
11691	ENSG00000166135	16	13.4	14.2
11692	ENSG00000166136	350.2	133.4	172.6
11693	ENSG00000166140	11.7	11.3	18.5
11694	ENSG00000166143	0	0	1.4
11695	ENSG00000166145	0.9	0.7	40.7
11696	ENSG00000166147	28.1	4.6	6
11697	ENSG00000166148	1.1	0.1	3.7
11698	ENSG00000166152	0	0	0
11699	ENSG00000166153	0.5	1.6	3.1
11700	ENSG00000166157	0	0	0
11701	ENSG00000166159	0	6.5	0
11702	ENSG00000166160	0	0	0
11703	ENSG00000166164	8.5	11.5	12.2
11704	ENSG00000166165	156.6	451.9	143
11705	ENSG00000166166	1.8	3.6	4.1
11706	ENSG00000166167	16.1	23.6	8.7
11707	ENSG00000166169	12.7	13.1	15.1
11708	ENSG00000166170	10.4	15.6	14.2
11709	ENSG00000166171	20.2	18.8	27.8
11710	ENSG00000166173	23.3	47.3	16
11711	ENSG00000166181	18.7	32.9	36.5
11712	ENSG00000166183	12.4	0.6	11.5
11713	ENSG00000166188	2.4	3.3	2.6
11714	ENSG00000166189	5.2	4.4	6.3
11715	ENSG00000166192	3.8	3.2	4.5
11716	ENSG00000166197	19.5	37.8	22
11717	ENSG00000166199	10.4	12.6	12.5
11718	ENSG00000166200	46.1	36.3	47.1
11719	ENSG00000166206	4.8	46.2	7.4
11720	ENSG00000166211	0	0	0
11721	ENSG00000166220	0	0	0.1
11722	ENSG00000166224	4.4	10.9	14.3
11723	ENSG00000166225	7.5	12.1	7.6
11724	ENSG00000166226	47.9	63.9	69
11725	ENSG00000166228	89.5	19.4	102.9
11726	ENSG00000166233	20.5	18.6	15.9
11727	ENSG00000166246	0.2	0.2	1.1
11728	ENSG00000166250	6.1	1.5	4.3
11729	ENSG00000166257	1	75.9	0.7
11730	ENSG00000166260	24.4	27.6	50.8
11731	ENSG00000166261	3.1	4.2	3.2
11732	ENSG00000166262	8.9	4.6	11.4
11733	ENSG00000166263	1.9	1.5	5.3
11734	ENSG00000166265	19.4	2.9	13.4
11735	ENSG00000166266	12.3	12.7	15.7
11736	ENSG00000166268	0.2	0.3	0.5
11737	ENSG00000166272	15.1	13.5	16.2
11738	ENSG00000166275	16.4	23.1	31.9
11739	ENSG00000166278	6.2	5	7.7
11740	ENSG00000166289	4.7	1.4	1.4
11741	ENSG00000166292	6.1	11.4	1.5
11742	ENSG00000166295	160.6	24.4	105.4
11743	ENSG00000166311	32.7	22	42.8
11744	ENSG00000166313	37	118.9	20.6
11745	ENSG00000166317	180.3	0.3	0.1
11746	ENSG00000166321	2.1	1.3	3.5
11747	ENSG00000166323	1.4	0.7	1.7
11748	ENSG00000166326	29	37	35.8
11749	ENSG00000166329	0	0	0
11750	ENSG00000166333	148.8	40.3	66.6
11751	ENSG00000166337	37.8	49.1	62.5
11752	ENSG00000166340	41.7	68.3	65.5
11753	ENSG00000166341	6.5	2.9	2.8
11754	ENSG00000166342	1.3	38.4	0.2
11755	ENSG00000166343	8.3	0.4	0.4
11756	ENSG00000166347	49.3	19.5	488.6
11757	ENSG00000166348	9.3	48.1	8
11758	ENSG00000166349	0.7	0.1	1.6
11759	ENSG00000166351	0	0	0
11760	ENSG00000166352	35.6	18.8	22.4
11761	ENSG00000166359	0.1	0.2	0.1
11762	ENSG00000166363	0	0	0
11763	ENSG00000166368	0	0	0
11764	ENSG00000166377	8.3	8.6	10.6
11765	ENSG00000166387	15.2	9.2	20.3
11766	ENSG00000166391	0	0	1.1
11767	ENSG00000166394	2.5	13.5	3.8
11768	ENSG00000166396	0	0.1	0.3
11769	ENSG00000166398	10.4	6.5	10.6
11770	ENSG00000166401	2.6	4.8	2.8
11771	ENSG00000166402	7.8	26.7	10.1
11772	ENSG00000166405	7.7	20	9.7
11773	ENSG00000166407	0.2	1.1	0.9
11774	ENSG00000166411	194	57.7	44
11775	ENSG00000166415	0.1	0.1	79
11776	ENSG00000166426	0.3	6.3	8.2
11777	ENSG00000166428	0.7	5.7	0.9
11778	ENSG00000166432	6.7	13.9	9.8
11779	ENSG00000166435	6.4	4.4	4.2
11780	ENSG00000166436	0.9	2.3	2.6
11781	ENSG00000166439	2.5	3.5	4.4
11782	ENSG00000166441	164.4	115.3	225.5
11783	ENSG00000166444	33.4	27.7	19.5
11784	ENSG00000166446	1.7	6.1	4.2
11785	ENSG00000166448	0.4	101.7	3.4
11786	ENSG00000166450	0.3	0.9	1.2
11787	ENSG00000166451	3.9	4.9	4.8
11788	ENSG00000166452	19.8	12.3	14.2
11789	ENSG00000166454	17.7	25.6	19.8
11790	ENSG00000166455	0.6	3.4	1.6
11791	ENSG00000166471	9	15.9	13.3
11792	ENSG00000166477	6.5	12.3	12.2
11793	ENSG00000166478	9.2	7.9	9.6
11794	ENSG00000166479	19	25.5	21.2
11795	ENSG00000166482	171.4	6.8	35.4
11796	ENSG00000166483	37.1	3.4	12.2
11797	ENSG00000166484	5.1	5	6.6
11798	ENSG00000166501	2.2	71.9	1.9
11799	ENSG00000166503	21.7	72.6	16
11800	ENSG00000166507	8	11.2	9.4
11801	ENSG00000166508	20.9	21.6	21.6
11802	ENSG00000166509	0.3	0	0.1
11803	ENSG00000166510	6.2	2.5	3.3
11804	ENSG00000166523	0.9	0.2	0.8
11805	ENSG00000166526	10.8	12.3	15.4
11806	ENSG00000166527	0.3	0	0.1
11807	ENSG00000166529	4.8	5	8.8
11808	ENSG00000166532	13.2	28.5	14.3
11809	ENSG00000166535	0.4	2.4	0
11810	ENSG00000166546	0.7	2.1	0.3
11811	ENSG00000166548	14.2	18.7	20.2
11812	ENSG00000166557	24.5	20.7	25
11813	ENSG00000166558	0	0.6	0.1
11814	ENSG00000166562	21	96.8	70.7
11815	ENSG00000166569	0	0	0
11816	ENSG00000166573	0	1	0.1
11817	ENSG00000166575	18	13.7	22.6
11818	ENSG00000166578	1	1.2	2.5
11819	ENSG00000166579	14.9	33.5	16.3
11820	ENSG00000166582	6.1	15.7	11.1
11821	ENSG00000166589	0.3	0.1	238.1
11822	ENSG00000166592	107.4	3.9	7
11823	ENSG00000166595	95.9	52.9	80.9
11824	ENSG00000166596	0.1	1.4	0.2
11825	ENSG00000166598	160.1	123.4	209.4
11826	ENSG00000166603	0.1	1.7	0
11827	ENSG00000166619	49.8	70.1	45.5
11828	ENSG00000166634	0	0	0
11829	ENSG00000166664	2.8	2.1	0.6
11830	ENSG00000166669	20.6	5.4	9.9
11831	ENSG00000166670	0	0.2	0
11832	ENSG00000166676	0.7	4.3	0.4
11833	ENSG00000166681	126	251.1	153.1
11834	ENSG00000166682	0.3	5.3	0.2
11835	ENSG00000166685	28.9	32.4	15.6
11836	ENSG00000166689	17.4	3	24.3
11837	ENSG00000166704	4.8	4.9	5.9
11838	ENSG00000166707	0.7	9.3	0.9
11839	ENSG00000166710	2031.3	1319.6	2040.5
11840	ENSG00000166716	8.5	10.7	9.1
11841	ENSG00000166734	25.3	55.4	44.2
11842	ENSG00000166736	0	0.2	0
11843	ENSG00000166741	19.2	3.5	16.2
11844	ENSG00000166743	0.3	0.1	0.6
11845	ENSG00000166747	12.5	28.8	38.5
11846	ENSG00000166748	0	0.1	0
11847	ENSG00000166750	6.9	3.7	5.3
11848	ENSG00000166762	1.9	5	1.2
11849	ENSG00000166780	84.9	207.5	30.8
11850	ENSG00000166783	12.1	22.2	18.5
11851	ENSG00000166788	6.1	6.5	6
11852	ENSG00000166793	0.9	14.9	0.3
11853	ENSG00000166794	110.8	93.5	180.7
11854	ENSG00000166796	0.6	0.2	0.7
11855	ENSG00000166797	43	16.4	65.2
11856	ENSG00000166800	0	0.1	0.1
11857	ENSG00000166801	7.9	5.9	13.9
11858	ENSG00000166803	0.4	1.3	1.8
11859	ENSG00000166813	1.3	1.6	0.9
11860	ENSG00000166816	27.2	5.6	41.1
11861	ENSG00000166819	3.8	2.2	0.4
11862	ENSG00000166821	4.8	6.8	9.9
11863	ENSG00000166822	4.9	12.5	11.1
11864	ENSG00000166823	1.1	3.4	0.3
11865	ENSG00000166825	2.9	1.3	246.2
11866	ENSG00000166828	0	0.1	42.6
11867	ENSG00000166831	138.2	2.3	10.4
11868	ENSG00000166833	5	11.2	12.9
11869	ENSG00000166839	2.3	5.5	1.3
11870	ENSG00000166840	0.1	0.5	287.7
11871	ENSG00000166845	0.6	1.6	0.8
11872	ENSG00000166847	14.4	24.2	22.8
11873	ENSG00000166848	52.1	115.3	41.3
11874	ENSG00000166851	0.3	1.8	0.7
11875	ENSG00000166855	21.2	16.4	23.5
11876	ENSG00000166856	0	0	0.6
11877	ENSG00000166860	1.9	2.4	2.1
11878	ENSG00000166862	0	7.5	0
11879	ENSG00000166863	0.2	16.3	0
11880	ENSG00000166866	0.3	0.3	0.2
11881	ENSG00000166869	0	0.3	3.7
11882	ENSG00000166881	2.2	3.3	4.4
11883	ENSG00000166884	0	0	0
11884	ENSG00000166886	8.7	13.8	9.6
11885	ENSG00000166887	23.8	30.3	23.1
11886	ENSG00000166888	33.7	12.7	55.1
11887	ENSG00000166889	12.2	9	13.6
11888	ENSG00000166896	3.4	2.5	6.9
11889	ENSG00000166897	0	12.9	0.3
11890	ENSG00000166900	8.5	7.4	39.9
11891	ENSG00000166902	51.5	18.5	34.7
11892	ENSG00000166908	13.3	24.2	31.2
11893	ENSG00000166912	13.5	26.4	36.6
11894	ENSG00000166913	79.5	227.2	110
11895	ENSG00000166920	0.3	0.5	3.1
11896	ENSG00000166922	1.1	158.7	1.6
11897	ENSG00000166923	0.3	10.6	0.8
11898	ENSG00000166924	0.1	10.8	0.6
11899	ENSG00000166925	12.8	110.3	19.1
11900	ENSG00000166926	0.1	0.1	0
11901	ENSG00000166927	10.8	11	8.7
11902	ENSG00000166928	0.7	0.5	0.3
11903	ENSG00000166930	0	0	0
11904	ENSG00000166938	21.9	18	14.1
11905	ENSG00000166946	47.5	26.3	35.8
11906	ENSG00000166947	0.3	0.5	0.5
11907	ENSG00000166948	0	0	0
11908	ENSG00000166949	13.5	11.7	15.3
11909	ENSG00000166959	0.1	0.2	0.1
11910	ENSG00000166960	0.2	0.9	3.2
11911	ENSG00000166961	0	0	0
11912	ENSG00000166963	11	85.6	1.2
11913	ENSG00000166965	5.5	5.7	8.6
11914	ENSG00000166971	25.8	34.3	23
11915	ENSG00000166974	74.4	97.8	15.7
11916	ENSG00000166979	9.4	7.1	5.4
11917	ENSG00000166984	0	0	0.3
11918	ENSG00000166986	32.6	46.4	25.3
11919	ENSG00000166987	11.2	13	21.5
11920	ENSG00000166997	10	7.8	9.4
11921	ENSG00000167004	26.2	31	74.1
11922	ENSG00000167005	25.6	44.2	37.6
11923	ENSG00000167011	0	1.9	0
11924	ENSG00000167014	0	0	0
11925	ENSG00000167034	2.4	0.8	0.9
11926	ENSG00000167037	10.3	8.2	2.1
11927	ENSG00000167046	0	0	0.1
11928	ENSG00000167065	1.6	3.9	2.8
11929	ENSG00000167074	25	29.8	21.7
11930	ENSG00000167077	1.3	2.1	1.5
11931	ENSG00000167080	0	0	10.6
11932	ENSG00000167081	41.6	8	6.9
11933	ENSG00000167083	1.5	1.2	1.9
11934	ENSG00000167085	104.4	47.4	159.8
11935	ENSG00000167088	6.8	13.5	11.9
11936	ENSG00000167094	0.2	0.1	0.2
11937	ENSG00000167098	0	0	0
11938	ENSG00000167100	0.7	11.2	1.3
11939	ENSG00000167103	0.1	1.1	0.8
11940	ENSG00000167104	0	0	0
11941	ENSG00000167105	0.1	0.1	0.3
11942	ENSG00000167106	9.3	44.5	39.9
11943	ENSG00000167107	20.1	6.2	174.7
11944	ENSG00000167110	43.5	27.6	29.2
11945	ENSG00000167112	23.1	20	25.5
11946	ENSG00000167113	15.3	12.7	33.9
11947	ENSG00000167114	7.6	17.5	15.6
11948	ENSG00000167118	47.6	32.3	31.4
11949	ENSG00000167123	12.5	68.2	8.2
11950	ENSG00000167130	2.9	7.9	6.4
11951	ENSG00000167131	0.2	1.2	2.8
11952	ENSG00000167136	11.6	5.7	11.2
11953	ENSG00000167139	0	0	0
11954	ENSG00000167157	0.7	0.1	0.2
11955	ENSG00000167165	0	0.1	56
11956	ENSG00000167173	4.4	4.3	4.1
11957	ENSG00000167178	2.3	10.6	0.3
11958	ENSG00000167182	10.3	7.7	8.6
11959	ENSG00000167183	0.1	0	15.4
11960	ENSG00000167186	18.4	12.7	13.1
11961	ENSG00000167191	39.7	213.7	33.9
11962	ENSG00000167193	21.1	26.4	27.3
11963	ENSG00000167194	0	0.1	0
11964	ENSG00000167195	0	0.1	0
11965	ENSG00000167196	10.5	8.5	18.7
11966	ENSG00000167202	8.8	6.3	9.8
11967	ENSG00000167207	0.5	0.3	0.3
11968	ENSG00000167208	0.6	0.9	0.7
11969	ENSG00000167210	0.4	0.3	0.5
11970	ENSG00000167216	4.3	3.7	7.9
11971	ENSG00000167220	27.1	43.5	37.3
11972	ENSG00000167230	0	0	0.1
11973	ENSG00000167232	10.9	15.2	11.9
11974	ENSG00000167236	0.1	0.2	1.5
11975	ENSG00000167244	40.4	9.1	24.2
11976	ENSG00000167257	11.3	9.7	9.5
11977	ENSG00000167258	7.9	8.4	13.1
11978	ENSG00000167261	1.9	1.1	0.7
11979	ENSG00000167264	4.1	4.6	5
11980	ENSG00000167272	33	20.1	37.6
11981	ENSG00000167280	15	12.2	13
11982	ENSG00000167281	0	28.1	0.2
11983	ENSG00000167283	297.3	58.9	134.4
11984	ENSG00000167286	2.4	0.7	2.1
11985	ENSG00000167291	7.7	8.2	20.4
11986	ENSG00000167302	4.9	5.1	9.4
11987	ENSG00000167306	1.3	1.2	16.6
11988	ENSG00000167311	0.8	0.1	0.9
11989	ENSG00000167315	62.5	15.2	188.1
11990	ENSG00000167323	32.8	41.2	20.5
11991	ENSG00000167325	14.1	13.8	13.4
11992	ENSG00000167332	0.1	0.1	0.2
11993	ENSG00000167333	5.4	7.2	9.6
11994	ENSG00000167346	0	0	0
11995	ENSG00000167359	0	0	0
11996	ENSG00000167360	0	0	0
11997	ENSG00000167363	35	33.1	65.4
11998	ENSG00000167371	4.4	42.2	2.2
11999	ENSG00000167377	5.7	8.2	5.2
12000	ENSG00000167378	6.3	9	4.1
12001	ENSG00000167380	16.9	12.8	14.3
12002	ENSG00000167383	2.9	2.8	2.8
12003	ENSG00000167384	2.4	2.8	4
12004	ENSG00000167393	45.6	6.7	3.6
12005	ENSG00000167394	1.6	2.8	2.2
12006	ENSG00000167395	2.3	3.2	3.5
12007	ENSG00000167397	29	19.1	46.2
12008	ENSG00000167414	0	0.8	0
12009	ENSG00000167419	0.1	1	0
12010	ENSG00000167434	19	13.1	25.9
12011	ENSG00000167447	6	7.5	5.9
12012	ENSG00000167460	99.3	57	77.4
12013	ENSG00000167461	8.4	17.1	30.1
12014	ENSG00000167468	198.8	151.6	276.9
12015	ENSG00000167470	10.8	18.4	16.6
12016	ENSG00000167476	0.1	0.1	0.3
12017	ENSG00000167483	0.2	0.1	0.1
12018	ENSG00000167487	2.3	6.1	3.9
12019	ENSG00000167491	14.2	12.5	19.5
12020	ENSG00000167508	13.1	23.3	14.9
12021	ENSG00000167513	0.2	0.4	0.4
12022	ENSG00000167515	39.3	29.6	33.5
12023	ENSG00000167522	22.5	23.5	24.1
12024	ENSG00000167523	2.2	6.5	6.2
12025	ENSG00000167524	2.8	8.7	7.2
12026	ENSG00000167525	1.2	2.9	2
12027	ENSG00000167526	243.7	146.1	243.7
12028	ENSG00000167528	6.8	7.4	10.2
12029	ENSG00000167531	0	0	0
12030	ENSG00000167535	3.6	20.2	5
12031	ENSG00000167536	1.5	2.5	5.2
12032	ENSG00000167543	17.5	7.1	22.5
12033	ENSG00000167548	7.8	9.7	10.1
12034	ENSG00000167549	62.9	9.5	1
12035	ENSG00000167550	0.5	2.4	0.2
12036	ENSG00000167552	157.1	697	44.4
12037	ENSG00000167553	73.7	158.7	72.7
12038	ENSG00000167554	2.8	3.3	2.3
12039	ENSG00000167555	9.1	10.2	8.3
12040	ENSG00000167562	2.5	1.7	3.6
12041	ENSG00000167565	14.5	3.8	14.8
12042	ENSG00000167566	6.5	6.3	4.3
12043	ENSG00000167578	8.3	30.1	14.1
12044	ENSG00000167580	0	0.2	297.9
12045	ENSG00000167588	8.8	17.6	163.9
12046	ENSG00000167595	4.2	4.7	4.8
12047	ENSG00000167600	0.4	0.9	1.1
12048	ENSG00000167601	10.4	12	6.5
12049	ENSG00000167604	2.5	3.2	2.6
12050	ENSG00000167608	3.5	1.3	25.2
12051	ENSG00000167612	0	0	0
12052	ENSG00000167613	5.7	10.9	4.7
12053	ENSG00000167614	2.2	122.1	0.6
12054	ENSG00000167615	44.7	49.5	48.4
12055	ENSG00000167617	8.9	1.4	8.6
12056	ENSG00000167618	0.3	0.4	0.1
12057	ENSG00000167619	0.4	23.9	0.1
12058	ENSG00000167625	1.8	1.5	2.5
12059	ENSG00000167632	29.7	18.3	13.3
12060	ENSG00000167633	0.1	0	0
12061	ENSG00000167634	0	0	0
12062	ENSG00000167635	21.8	22.5	27.2
12063	ENSG00000167637	4.1	4.6	3.2
12064	ENSG00000167641	7.9	21.4	8.6
12065	ENSG00000167642	10.7	37.7	147.2
12066	ENSG00000167644	5.1	0.1	12
12067	ENSG00000167645	18.5	26.6	17
12068	ENSG00000167646	15.9	0.3	2.2
12069	ENSG00000167653	0.2	0.6	1.5
12070	ENSG00000167654	0.1	61.7	0.1
12071	ENSG00000167656	0.1	0.4	0.2
12072	ENSG00000167657	61.5	34.8	18.6
12073	ENSG00000167658	576.6	257.5	414.4
12074	ENSG00000167664	0	0.6	0
12075	ENSG00000167670	2.7	3.3	2.5
12076	ENSG00000167671	50.4	45.5	73
12077	ENSG00000167674	9.5	19.3	15.2
12078	ENSG00000167676	28.9	1.1	1
12079	ENSG00000167680	2.9	29.1	1.8
12080	ENSG00000167685	4.7	7.3	9.6
12081	ENSG00000167693	9	6.9	4.6
12082	ENSG00000167695	3.2	6.8	2.7
12083	ENSG00000167699	35.1	50.6	76.3
12084	ENSG00000167700	5.7	5.5	16.5
12085	ENSG00000167701	15.5	2.6	34.8
12086	ENSG00000167702	2.9	28.7	11.6
12087	ENSG00000167703	2.9	14.2	41.8
12088	ENSG00000167705	24.2	4.2	11.3
12089	ENSG00000167711	0.3	0.3	61.8
12090	ENSG00000167716	3.8	4.6	9.3
12091	ENSG00000167720	7.9	12.3	7.6
12092	ENSG00000167721	12.1	11.6	9.4
12093	ENSG00000167723	0.7	2.2	0.1
12094	ENSG00000167733	2.6	16.9	8.2
12095	ENSG00000167740	9.1	18.6	29.2
12096	ENSG00000167741	0	0.1	45.8
12097	ENSG00000167747	5.3	5.5	10.8
12098	ENSG00000167748	1.9	0.1	49.3
12099	ENSG00000167749	0	0	0.3
12100	ENSG00000167751	0.1	0.2	0.8
12101	ENSG00000167754	0	1	0.6
12102	ENSG00000167755	0	37.9	10.9
12103	ENSG00000167757	0.6	0.2	0.3
12104	ENSG00000167759	0.2	0	0.1
12105	ENSG00000167765	0.6	0.7	1.3
12106	ENSG00000167766	18.1	17.8	30.7
12107	ENSG00000167767	0.3	0.1	1.2
12108	ENSG00000167768	0.1	0.2	0
12109	ENSG00000167769	0	0	0
12110	ENSG00000167770	43.3	62.7	43.8
12111	ENSG00000167771	2.4	6.9	0.3
12112	ENSG00000167772	1.1	11.5	4.7
12113	ENSG00000167774	0	0	0
12114	ENSG00000167775	18.1	12.7	20.7
12115	ENSG00000167778	33.5	76.9	22.7
12116	ENSG00000167779	38.3	9.8	15.3
12117	ENSG00000167780	0.1	0.1	0.4
12118	ENSG00000167785	5.6	8	6.7
12119	ENSG00000167791	0	0	0
12120	ENSG00000167792	220.5	86.9	149
12121	ENSG00000167797	32.6	12.8	26.4
12122	ENSG00000167799	23.8	1.8	14.6
12123	ENSG00000167800	0	0	0.1
12124	ENSG00000167807	0.3	1	0.6
12125	ENSG00000167815	456.8	175.1	193.9
12126	ENSG00000167822	0	0	0
12127	ENSG00000167825	0	0	0
12128	ENSG00000167840	2.8	4.3	4.4
12129	ENSG00000167842	6.7	9.5	9.9
12130	ENSG00000167850	0.4	1.1	0.4
12131	ENSG00000167851	1.8	3.8	2.1
12132	ENSG00000167858	0	0.3	0
12133	ENSG00000167861	9	23.6	6.2
12134	ENSG00000167862	35.9	11.7	28.5
12135	ENSG00000167863	543.6	121	248.6
12136	ENSG00000167874	30.2	2.2	14
12137	ENSG00000167880	0.1	0.1	5
12138	ENSG00000167881	30.9	32.4	31.1
12139	ENSG00000167889	0.1	13.6	0.2
12140	ENSG00000167895	2.4	2.9	1.6
12141	ENSG00000167900	0.9	1.3	8.2
12142	ENSG00000167904	4.9	9.4	15.3
12143	ENSG00000167910	0	0	0
12144	ENSG00000167914	0.2	0.2	0.2
12145	ENSG00000167916	0	0	0
12146	ENSG00000167920	8.1	4.7	13.1
12147	ENSG00000167925	5.8	8	27.1
12148	ENSG00000167930	79.3	21	40.3
12149	ENSG00000167941	0.1	0.1	10.8
12150	ENSG00000167945	0	0	0
12151	ENSG00000167962	3.9	5.1	6
12152	ENSG00000167964	1.3	13.8	0.8
12153	ENSG00000167965	20.8	25.7	23.3
12154	ENSG00000167967	3.7	6	6.6
12155	ENSG00000167968	0.1	0.8	0.6
12156	ENSG00000167969	51.8	11.7	65.6
12157	ENSG00000167970	0	0	0
12158	ENSG00000167971	0.5	16.8	0.1
12159	ENSG00000167972	4.4	27.4	4.6
12160	ENSG00000167977	8.1	11.7	7.6
12161	ENSG00000167978	137.6	127.6	127.5
12162	ENSG00000167981	1.4	2.5	1.6
12163	ENSG00000167985	23.3	18.7	23.7
12164	ENSG00000167986	54.1	65.2	60.4
12165	ENSG00000167987	10.2	7.7	9.6
12166	ENSG00000167992	0.4	2.3	0.7
12167	ENSG00000167994	8.2	5	11.7
12168	ENSG00000167995	1.8	13.9	1.2
12169	ENSG00000167996	363.8	366.9	498.9
12170	ENSG00000168000	8.1	130.4	34.1
12171	ENSG00000168002	46.2	49.6	47
12172	ENSG00000168003	22.4	86.8	171.4
12173	ENSG00000168004	1.1	2.3	2.4
12174	ENSG00000168005	5.8	8.8	5.2
12175	ENSG00000168010	12.7	11	10.5
12176	ENSG00000168014	5.4	7.3	7.4
12177	ENSG00000168016	5.4	6.8	5
12178	ENSG00000168026	1.8	3.6	2.8
12179	ENSG00000168028	71.2	51.1	73.1
12180	ENSG00000168032	0.6	4.9	1.7
12181	ENSG00000168036	84.7	90.5	81.6
12182	ENSG00000168038	4.8	1.4	3.8
12183	ENSG00000168040	4.9	4.3	12.7
12184	ENSG00000168056	48.6	42.3	36.9
12185	ENSG00000168060	6.7	1.4	4.2
12186	ENSG00000168061	1.6	3	3.3
12187	ENSG00000168062	1.7	1.2	3.9
12188	ENSG00000168065	0	0.1	46.9
12189	ENSG00000168066	66.4	113.1	93.5
12190	ENSG00000168067	5.5	8.9	6.9
12191	ENSG00000168070	0.1	0.1	1
12192	ENSG00000168071	5.8	3.7	2.1
12193	ENSG00000168077	6.2	39.9	7.9
12194	ENSG00000168078	0.2	0.7	0.3
12195	ENSG00000168079	20.2	1.3	0.6
12196	ENSG00000168081	0.1	22.6	0.7
12197	ENSG00000168090	82.4	63.5	63.6
12198	ENSG00000168092	22.7	39.2	22.9
12199	ENSG00000168096	5.9	8.9	13.1
12200	ENSG00000168101	24.8	13.6	23.8
12201	ENSG00000168116	2.8	7.6	3.3
12202	ENSG00000168118	51.3	32	22.9
12203	ENSG00000168124	0	0.2	0
12204	ENSG00000168131	0	0	0
12205	ENSG00000168135	12.5	19.8	0.1
12206	ENSG00000168137	19.3	43.4	21.4
12207	ENSG00000168140	2.4	2.6	18.5
12208	ENSG00000168143	0.8	0	2.6
12209	ENSG00000168148	0	0	0.1
12210	ENSG00000168152	3.2	3.5	3.2
12211	ENSG00000168158	0.1	0.2	0.1
12212	ENSG00000168159	92.6	243.4	117.8
12213	ENSG00000168172	4.2	12.1	6.4
12214	ENSG00000168175	30.6	27.4	39.7
12215	ENSG00000168209	27.5	15.5	28.3
12216	ENSG00000168214	22.3	34.5	21
12217	ENSG00000168216	31.2	51.8	86.1
12218	ENSG00000168228	4.2	2.4	4.5
12219	ENSG00000168229	0.7	0.1	0.2
12220	ENSG00000168234	2.7	6.2	1.9
12221	ENSG00000168237	3	3.2	36.9
12222	ENSG00000168242	0	0	0
12223	ENSG00000168243	0.2	28.1	0.7
12224	ENSG00000168246	7.4	8.7	11.5
12225	ENSG00000168255	29.2	26.2	19.3
12226	ENSG00000168256	39.5	10.5	16.7
12227	ENSG00000168259	49.9	60.6	56.1
12228	ENSG00000168260	0	0	0
12229	ENSG00000168263	0	0	0
12230	ENSG00000168264	47.8	26.9	48.7
12231	ENSG00000168267	0	0.1	0
12232	ENSG00000168268	33.7	11	12.5
12233	ENSG00000168269	0	0	19.4
12234	ENSG00000168273	38.6	5.8	29.1
12235	ENSG00000168274	1.2	0.9	1.4
12236	ENSG00000168275	25.1	21	29.8
12237	ENSG00000168280	0.6	130.6	1.2
12238	ENSG00000168282	1.8	2.3	5
12239	ENSG00000168283	18.4	30.5	26.3
12240	ENSG00000168286	13	12.3	13.1
12241	ENSG00000168288	84.4	33.9	67.6
12242	ENSG00000168291	133.9	47.6	80.2
12243	ENSG00000168297	11.3	41.5	19.4
12244	ENSG00000168298	0.1	0.2	0.6
12245	ENSG00000168300	36	18.2	42
12246	ENSG00000168301	6.7	21.2	13.8
12247	ENSG00000168303	8.4	9.8	27.7
12248	ENSG00000168306	23.1	3.3	57.5
12249	ENSG00000168309	23.4	232.3	20.7
12250	ENSG00000168310	15.9	11.7	15.6
12251	ENSG00000168314	0	138	0.1
12252	ENSG00000168329	1.9	33.7	3.2
12253	ENSG00000168333	0.1	0	0
12254	ENSG00000168334	127.9	0.2	0
12255	ENSG00000168348	0	0.8	0
12256	ENSG00000168350	0	1.7	6.4
12257	ENSG00000168356	0	0.2	0.3
12258	ENSG00000168374	88	58.7	85.3
12259	ENSG00000168385	187.8	176.7	166.7
12260	ENSG00000168386	52.8	5.7	11.9
12261	ENSG00000168389	0.7	12	1.2
12262	ENSG00000168393	6.7	8.3	9.8
12263	ENSG00000168394	14.5	16.1	15.2
12264	ENSG00000168395	6.8	10.7	9.6
12265	ENSG00000168397	31.3	42.2	33.9
12266	ENSG00000168398	0.4	1	7.4
12267	ENSG00000168404	3.5	2.2	3.7
12268	ENSG00000168411	2	3	6.7
12269	ENSG00000168412	0	0.1	1.6
12270	ENSG00000168418	0	0.1	0
12271	ENSG00000168421	1.1	0.6	0.6
12272	ENSG00000168427	6.1	0	0.2
12273	ENSG00000168434	7.8	7	12.3
12274	ENSG00000168438	8.3	13.1	14.4
12275	ENSG00000168439	46.8	54.4	40.8
12276	ENSG00000168447	0.2	0.1	22.1
12277	ENSG00000168453	1.9	15.3	1
12278	ENSG00000168454	0	0.2	0.1
12279	ENSG00000168461	20.5	89.8	11.2
12280	ENSG00000168476	2.4	3.5	4.1
12281	ENSG00000168477	27.5	1.9	3.2
12282	ENSG00000168481	0.5	38.3	0.2
12283	ENSG00000168484	0.3	5.2	0.2
12284	ENSG00000168487	6.8	4.8	4.3
12285	ENSG00000168488	15.8	30.6	21.6
12286	ENSG00000168490	1.3	88.8	1.5
